sheet,workbook_row,source_layout,dataset,shot,method,rank,heads,lambda_o,loss,workbook_accuracy,workbook_log_file,match_mode,candidate_log_count,matched_log_path,matched_log_artifact_id,matched_log_accuracy,absolute_delta,status
Sensitivity,13,long,eurosat,1,ohsinglora,4,1,0.0,,74.22,ohsinglora_eurosat_1shot_R4_H1_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H1_Lo0.log,DATA-0885,74.22,0.0,accuracy_match
Sensitivity,14,long,eurosat,1,ohsinglora,4,2,0.0,,73.27,ohsinglora_eurosat_1shot_R4_H2_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H2_Lo0.log,DATA-0890,73.27,0.0,accuracy_match
Sensitivity,15,long,eurosat,1,ohsinglora,4,2,0.01,,73.28,ohsinglora_eurosat_1shot_R4_H2_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H2_Lo0.01.log,DATA-0886,73.28,0.0,accuracy_match
Sensitivity,16,long,eurosat,1,ohsinglora,4,2,0.03,,73.2,ohsinglora_eurosat_1shot_R4_H2_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H2_Lo0.03.log,DATA-0887,73.2,0.0,accuracy_match
Sensitivity,17,long,eurosat,1,ohsinglora,4,2,0.05,,73.15,ohsinglora_eurosat_1shot_R4_H2_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H2_Lo0.05.log,DATA-0888,73.15,0.0,accuracy_match
Sensitivity,18,long,eurosat,1,ohsinglora,4,2,0.1,,72.86,ohsinglora_eurosat_1shot_R4_H2_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H2_Lo0.1.log,DATA-0889,72.86,0.0,accuracy_match
Sensitivity,19,long,eurosat,1,ohsinglora,4,4,0.0,,69.84,ohsinglora_eurosat_1shot_R4_H4_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H4_Lo0.log,DATA-0895,69.84,0.0,accuracy_match
Sensitivity,20,long,eurosat,1,ohsinglora,4,4,0.01,,70.28,ohsinglora_eurosat_1shot_R4_H4_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H4_Lo0.01.log,DATA-0891,70.28,0.0,accuracy_match
Sensitivity,21,long,eurosat,1,ohsinglora,4,4,0.03,,70.27,ohsinglora_eurosat_1shot_R4_H4_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H4_Lo0.03.log,DATA-0892,70.27,0.0,accuracy_match
Sensitivity,22,long,eurosat,1,ohsinglora,4,4,0.05,,70.35,ohsinglora_eurosat_1shot_R4_H4_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H4_Lo0.05.log,DATA-0893,70.35,0.0,accuracy_match
Sensitivity,23,long,eurosat,1,ohsinglora,4,4,0.1,,70.56,ohsinglora_eurosat_1shot_R4_H4_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_1shot_R4_H4_Lo0.1.log,DATA-0894,70.56,0.0,accuracy_match
Sensitivity,25,long,caltech101,4,ohsinglora,4,1,0.0,,95.5,ohsinglora_caltech101_4shot_R4_H1_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H1_Lo0.log,DATA-0863,95.5,0.0,accuracy_match
Sensitivity,26,long,caltech101,4,ohsinglora,4,2,0.0,,95.29,ohsinglora_caltech101_4shot_R4_H2_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H2_Lo0.log,DATA-0868,95.29,0.0,accuracy_match
Sensitivity,27,long,caltech101,4,ohsinglora,4,2,0.01,,95.29,ohsinglora_caltech101_4shot_R4_H2_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H2_Lo0.01.log,DATA-0864,95.29,0.0,accuracy_match
Sensitivity,28,long,caltech101,4,ohsinglora,4,2,0.03,,95.29,ohsinglora_caltech101_4shot_R4_H2_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H2_Lo0.03.log,DATA-0865,95.29,0.0,accuracy_match
Sensitivity,29,long,caltech101,4,ohsinglora,4,2,0.05,,95.33,ohsinglora_caltech101_4shot_R4_H2_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H2_Lo0.05.log,DATA-0866,95.33,0.0,accuracy_match
Sensitivity,30,long,caltech101,4,ohsinglora,4,2,0.1,,95.42,ohsinglora_caltech101_4shot_R4_H2_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H2_Lo0.1.log,DATA-0867,95.42,0.0,accuracy_match
Sensitivity,31,long,caltech101,4,ohsinglora,4,4,0.0,,95.38,ohsinglora_caltech101_4shot_R4_H4_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H4_Lo0.log,DATA-0873,95.38,0.0,accuracy_match
Sensitivity,32,long,caltech101,4,ohsinglora,4,4,0.01,,95.33,ohsinglora_caltech101_4shot_R4_H4_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H4_Lo0.01.log,DATA-0869,95.33,0.0,accuracy_match
Sensitivity,33,long,caltech101,4,ohsinglora,4,4,0.03,,95.25,ohsinglora_caltech101_4shot_R4_H4_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H4_Lo0.03.log,DATA-0870,95.25,0.0,accuracy_match
Sensitivity,34,long,caltech101,4,ohsinglora,4,4,0.05,,95.33,ohsinglora_caltech101_4shot_R4_H4_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H4_Lo0.05.log,DATA-0871,95.33,0.0,accuracy_match
Sensitivity,35,long,caltech101,4,ohsinglora,4,4,0.1,,95.42,ohsinglora_caltech101_4shot_R4_H4_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_4shot_R4_H4_Lo0.1.log,DATA-0872,95.42,0.0,accuracy_match
Sensitivity,36,long,eurosat,4,ohsinglora,4,1,0.0,,87.47,ohsinglora_eurosat_4shot_R4_H1_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H1_Lo0.log,DATA-0896,87.47,0.0,accuracy_match
Sensitivity,37,long,eurosat,4,ohsinglora,4,2,0.0,,88.07,ohsinglora_eurosat_4shot_R4_H2_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H2_Lo0.log,DATA-0901,88.07,0.0,accuracy_match
Sensitivity,38,long,eurosat,4,ohsinglora,4,2,0.01,,88.64,ohsinglora_eurosat_4shot_R4_H2_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H2_Lo0.01.log,DATA-0897,88.64,0.0,accuracy_match
Sensitivity,39,long,eurosat,4,ohsinglora,4,2,0.03,,88.57,ohsinglora_eurosat_4shot_R4_H2_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H2_Lo0.03.log,DATA-0898,88.57,0.0,accuracy_match
Sensitivity,40,long,eurosat,4,ohsinglora,4,2,0.05,,88.59,ohsinglora_eurosat_4shot_R4_H2_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H2_Lo0.05.log,DATA-0899,88.59,0.0,accuracy_match
Sensitivity,41,long,eurosat,4,ohsinglora,4,2,0.1,,88.52,ohsinglora_eurosat_4shot_R4_H2_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H2_Lo0.1.log,DATA-0900,88.52,0.0,accuracy_match
Sensitivity,42,long,eurosat,4,ohsinglora,4,4,0.0,,87.6,ohsinglora_eurosat_4shot_R4_H4_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H4_Lo0.log,DATA-0906,87.6,0.0,accuracy_match
Sensitivity,43,long,eurosat,4,ohsinglora,4,4,0.01,,87.83,ohsinglora_eurosat_4shot_R4_H4_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H4_Lo0.01.log,DATA-0902,87.83,0.0,accuracy_match
Sensitivity,44,long,eurosat,4,ohsinglora,4,4,0.03,,87.86,ohsinglora_eurosat_4shot_R4_H4_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H4_Lo0.03.log,DATA-0903,87.86,0.0,accuracy_match
Sensitivity,45,long,eurosat,4,ohsinglora,4,4,0.05,,87.8,ohsinglora_eurosat_4shot_R4_H4_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H4_Lo0.05.log,DATA-0904,87.8,0.0,accuracy_match
Sensitivity,46,long,eurosat,4,ohsinglora,4,4,0.1,,87.51,ohsinglora_eurosat_4shot_R4_H4_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_4shot_R4_H4_Lo0.1.log,DATA-0905,87.51,0.0,accuracy_match
Sensitivity,48,long,caltech101,16,ohsinglora,4,1,0.0,,96.35,ohsinglora_caltech101_16shot_R4_H1_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H1_Lo0.log,DATA-0841,96.35,0.0,accuracy_match
Sensitivity,49,long,caltech101,16,ohsinglora,4,2,0.0,,96.27,ohsinglora_caltech101_16shot_R4_H2_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H2_Lo0.log,DATA-0846,96.27,0.0,accuracy_match
Sensitivity,50,long,caltech101,16,ohsinglora,4,2,0.01,,96.27,ohsinglora_caltech101_16shot_R4_H2_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H2_Lo0.01.log,DATA-0842,96.27,0.0,accuracy_match
Sensitivity,51,long,caltech101,16,ohsinglora,4,2,0.03,,96.15,ohsinglora_caltech101_16shot_R4_H2_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H2_Lo0.03.log,DATA-0843,96.15,0.0,accuracy_match
Sensitivity,52,long,caltech101,16,ohsinglora,4,2,0.05,,96.15,ohsinglora_caltech101_16shot_R4_H2_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H2_Lo0.05.log,DATA-0844,96.15,0.0,accuracy_match
Sensitivity,53,long,caltech101,16,ohsinglora,4,2,0.1,,96.15,ohsinglora_caltech101_16shot_R4_H2_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H2_Lo0.1.log,DATA-0845,96.15,0.0,accuracy_match
Sensitivity,54,long,caltech101,16,ohsinglora,4,4,0.0,,96.43,ohsinglora_caltech101_16shot_R4_H4_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H4_Lo0.log,DATA-0851,96.43,0.0,accuracy_match
Sensitivity,55,long,caltech101,16,ohsinglora,4,4,0.01,,96.51,ohsinglora_caltech101_16shot_R4_H4_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H4_Lo0.01.log,DATA-0847,96.51,0.0,accuracy_match
Sensitivity,56,long,caltech101,16,ohsinglora,4,4,0.03,,96.55,ohsinglora_caltech101_16shot_R4_H4_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H4_Lo0.03.log,DATA-0848,96.55,0.0,accuracy_match
Sensitivity,57,long,caltech101,16,ohsinglora,4,4,0.05,,96.55,ohsinglora_caltech101_16shot_R4_H4_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H4_Lo0.05.log,DATA-0849,96.55,0.0,accuracy_match
Sensitivity,58,long,caltech101,16,ohsinglora,4,4,0.1,,96.47,ohsinglora_caltech101_16shot_R4_H4_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_caltech101_16shot_R4_H4_Lo0.1.log,DATA-0850,96.47,0.0,accuracy_match
Sensitivity,59,long,eurosat,16,ohsinglora,4,1,0.0,,91.01,ohsinglora_eurosat_16shot_R4_H1_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H1_Lo0.log,DATA-0874,91.01,0.0,accuracy_match
Sensitivity,60,long,eurosat,16,ohsinglora,4,2,0.0,,91.27,ohsinglora_eurosat_16shot_R4_H2_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H2_Lo0.log,DATA-0879,91.27,0.0,accuracy_match
Sensitivity,61,long,eurosat,16,ohsinglora,4,2,0.01,,91.44,ohsinglora_eurosat_16shot_R4_H2_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H2_Lo0.01.log,DATA-0875,91.44,0.0,accuracy_match
Sensitivity,62,long,eurosat,16,ohsinglora,4,2,0.03,,91.41,ohsinglora_eurosat_16shot_R4_H2_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H2_Lo0.03.log,DATA-0876,91.41,0.0,accuracy_match
Sensitivity,63,long,eurosat,16,ohsinglora,4,2,0.05,,91.54,ohsinglora_eurosat_16shot_R4_H2_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H2_Lo0.05.log,DATA-0877,91.54,0.0,accuracy_match
Sensitivity,64,long,eurosat,16,ohsinglora,4,2,0.1,,91.46,ohsinglora_eurosat_16shot_R4_H2_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H2_Lo0.1.log,DATA-0878,91.46,0.0,accuracy_match
Sensitivity,65,long,eurosat,16,ohsinglora,4,4,0.0,,90.74,ohsinglora_eurosat_16shot_R4_H4_Lo0.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H4_Lo0.log,DATA-0884,90.74,0.0,accuracy_match
Sensitivity,66,long,eurosat,16,ohsinglora,4,4,0.01,,90.64,ohsinglora_eurosat_16shot_R4_H4_Lo0.01.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H4_Lo0.01.log,DATA-0880,90.64,0.0,accuracy_match
Sensitivity,67,long,eurosat,16,ohsinglora,4,4,0.03,,90.59,ohsinglora_eurosat_16shot_R4_H4_Lo0.03.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H4_Lo0.03.log,DATA-0881,90.59,0.0,accuracy_match
Sensitivity,68,long,eurosat,16,ohsinglora,4,4,0.05,,90.48,ohsinglora_eurosat_16shot_R4_H4_Lo0.05.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H4_Lo0.05.log,DATA-0882,90.48,0.0,accuracy_match
Sensitivity,69,long,eurosat,16,ohsinglora,4,4,0.1,,90.65,ohsinglora_eurosat_16shot_R4_H4_Lo0.1.log,log_file_config_filtered,1,data/results_ablation_heads_lambda/ohsinglora_eurosat_16shot_R4_H4_Lo0.1.log,DATA-0883,90.65,0.0,accuracy_match
Dynamic Gating loss,2,long,fgvc,1,,,,,,27.96,,,0,,,,,no_matching_log
Dynamic Gating loss,3,long,fgvc,1,,,,,,28.02,,,0,,,,,no_matching_log
Dynamic Gating loss,4,long,fgvc,1,,,,,,27.81,,,0,,,,,no_matching_log
Dynamic Gating loss,5,long,fgvc,1,,,,,,27.78,,,0,,,,,no_matching_log
Dynamic Gating loss,6,long,fgvc,1,,,,,,28.14,,,0,,,,,no_matching_log
Dynamic Gating loss,7,long,fgvc,1,,,,,,28.11,,,0,,,,,no_matching_log
Dynamic Gating loss,8,long,fgvc,1,,,,,,28.17,,,0,,,,,no_matching_log
Dynamic Gating loss,9,long,fgvc,1,,,,,,27.99,,,0,,,,,no_matching_log
Dynamic Gating loss,10,long,fgvc,1,,,,,,27.96,,,0,,,,,no_matching_log
Dynamic Gating loss,11,long,food101,1,,,,,,85.82,,,0,,,,,no_matching_log
Dynamic Gating loss,12,long,food101,1,,,,,,85.83,,,0,,,,,no_matching_log
Dynamic Gating loss,13,long,food101,1,,,,,,85.84,,,0,,,,,no_matching_log
Dynamic Gating loss,14,long,food101,1,,,,,,85.87,,,0,,,,,no_matching_log
Dynamic Gating loss,15,long,food101,1,,,,,,85.88,,,0,,,,,no_matching_log
Dynamic Gating loss,16,long,food101,1,,,,,,85.87,,,0,,,,,no_matching_log
Dynamic Gating loss,17,long,food101,1,,,,,,85.85,,,0,,,,,no_matching_log
Dynamic Gating loss,18,long,food101,1,,,,,,85.86,,,0,,,,,no_matching_log
Dynamic Gating loss,19,long,food101,1,,,,,,85.86,,,0,,,,,no_matching_log
Dynamic Gating loss,20,long,dtd,1,,,,,,52.19,,,0,,,,,no_matching_log
Dynamic Gating loss,21,long,dtd,1,,,,,,52.3,,,0,,,,,no_matching_log
Dynamic Gating loss,22,long,dtd,1,,,,,,52.19,,,0,,,,,no_matching_log
Dynamic Gating loss,23,long,dtd,1,,,,,,52.19,,,0,,,,,no_matching_log
Dynamic Gating loss,24,long,dtd,1,,,,,,52.36,,,0,,,,,no_matching_log
Dynamic Gating loss,25,long,dtd,1,,,,,,52.19,,,0,,,,,no_matching_log
Dynamic Gating loss,26,long,dtd,1,,,,,,52.19,,,0,,,,,no_matching_log
Dynamic Gating loss,27,long,dtd,1,,,,,,52.13,,,0,,,,,no_matching_log
Dynamic Gating loss,28,long,dtd,1,,,,,,51.95,,,0,,,,,no_matching_log
Dynamic Gating loss,29,long,caltech101,1,,,,,,93.91,,,0,,,,,no_matching_log
Dynamic Gating loss,30,long,caltech101,1,,,,,,93.91,,,0,,,,,no_matching_log
Dynamic Gating loss,31,long,caltech101,1,,,,,,93.96,,,0,,,,,no_matching_log
Dynamic Gating loss,32,long,caltech101,1,,,,,,93.87,,,0,,,,,no_matching_log
Dynamic Gating loss,33,long,caltech101,1,,,,,,93.91,,,0,,,,,no_matching_log
Dynamic Gating loss,34,long,caltech101,1,,,,,,93.91,,,0,,,,,no_matching_log
Dynamic Gating loss,35,long,caltech101,1,,,,,,93.91,,,0,,,,,no_matching_log
Dynamic Gating loss,36,long,caltech101,1,,,,,,94.0,,,0,,,,,no_matching_log
Dynamic Gating loss,37,long,caltech101,1,,,,,,93.96,,,0,,,,,no_matching_log
scaning rank and alpha,2,wide,fgvc,1,lora,,,,,30.2,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0688,28.92,1.2799999999999976,accuracy_mismatch
scaning rank and alpha,2,wide,eurosat,1,lora,,,,,72.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0676,71.95,0.3499999999999943,accuracy_mismatch
scaning rank and alpha,2,wide,food101,1,lora,,,,,84.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0699,84.56,0.2600000000000051,accuracy_mismatch
scaning rank and alpha,2,wide,oxford_pets,1,lora,,,,,92.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0724,91.91,0.39000000000000057,accuracy_mismatch
scaning rank and alpha,2,wide,oxford_flowers,1,lora,,,,,83.2,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_oxford_flowers_1shot.log,DATA-0472,83.35,0.14999999999999147,accuracy_mismatch
scaning rank and alpha,2,wide,caltech101,1,lora,,,,,93.7,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_caltech101_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0652,93.71,0.009999999999990905,accuracy_match
scaning rank and alpha,2,wide,dtd,1,lora,,,,,54.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_dtd_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0664,54.2,0.09999999999999432,accuracy_mismatch
scaning rank and alpha,2,wide,ucf101,1,lora,,,,,76.3,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_ucf101_1shot.log,DATA-0476,76.29,0.009999999999990905,accuracy_match
scaning rank and alpha,3,wide,fgvc,1,singlora,2,,,,29.1,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_fgvc_1shot.log,DATA-0395,29.19,0.08999999999999986,accuracy_mismatch
scaning rank and alpha,3,wide,eurosat,1,singlora,2,,,,73.58,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_eurosat_1shot.log,DATA-0383,73.49,0.09000000000000341,accuracy_mismatch
scaning rank and alpha,3,wide,food101,1,singlora,2,,,,85.75,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_food101_1shot.log,DATA-0406,85.6,0.15000000000000568,accuracy_mismatch
scaning rank and alpha,3,wide,oxford_pets,1,singlora,2,,,,92.61,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot.log,DATA-0428,92.64,0.030000000000001137,accuracy_mismatch
scaning rank and alpha,3,wide,oxford_flowers,1,singlora,2,,,,81.4,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot.log,DATA-0417,81.2,0.20000000000000284,accuracy_mismatch
scaning rank and alpha,3,wide,caltech101,1,singlora,2,,,,93.87,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a8.log,DATA-0360,93.87,0.0,accuracy_match
scaning rank and alpha,3,wide,dtd,1,singlora,2,,,,53.37,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_dtd_1shot.log,DATA-0371,53.37,0.0,accuracy_match
scaning rank and alpha,3,wide,ucf101,1,singlora,2,,,,75.47,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_ucf101_1shot.log,DATA-0439,75.81,0.3400000000000034,accuracy_mismatch
scaning rank and alpha,4,wide,fgvc,1,singlora,4,,,,30.12,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a1.log,DATA-0396,30.12,0.0,accuracy_match
scaning rank and alpha,4,wide,eurosat,1,singlora,4,,,,73.74,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a1.log,DATA-0384,73.74,0.0,accuracy_match
scaning rank and alpha,4,wide,food101,1,singlora,4,,,,85.03,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a1.log,DATA-0407,85.03,0.0,accuracy_match
scaning rank and alpha,4,wide,oxford_pets,1,singlora,4,,,,92.7,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a1.log,DATA-0429,92.7,0.0,accuracy_match
scaning rank and alpha,4,wide,oxford_flowers,1,singlora,4,,,,82.62,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a1.log,DATA-0418,82.62,0.0,accuracy_match
scaning rank and alpha,4,wide,caltech101,1,singlora,4,,,,94.08,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a1.log,DATA-0357,94.08,0.0,accuracy_match
scaning rank and alpha,4,wide,dtd,1,singlora,4,,,,55.38,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_1shot_r4_a1.log,DATA-0372,55.38,0.0,accuracy_match
scaning rank and alpha,4,wide,ucf101,1,singlora,4,,,,76.58,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a1.log,DATA-0440,76.58,0.0,accuracy_match
scaning rank and alpha,5,wide,fgvc,1,singlora,4,,,,29.82,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a2.log,DATA-0398,29.82,0.0,accuracy_match
scaning rank and alpha,5,wide,eurosat,1,singlora,4,,,,72.23,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a2.log,DATA-0386,72.23,0.0,accuracy_match
scaning rank and alpha,5,wide,food101,1,singlora,4,,,,84.49,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a2.log,DATA-0409,84.49,0.0,accuracy_match
scaning rank and alpha,5,wide,oxford_pets,1,singlora,4,,,,91.82,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a2.log,DATA-0431,91.82,0.0,accuracy_match
scaning rank and alpha,5,wide,oxford_flowers,1,singlora,4,,,,83.96,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a2.log,DATA-0420,83.96,0.0,accuracy_match
scaning rank and alpha,5,wide,caltech101,1,singlora,4,,,,93.83,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a2.log,DATA-0359,93.83,0.0,accuracy_match
scaning rank and alpha,5,wide,dtd,1,singlora,4,,,,55.2,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_1shot_r4_a2.log,DATA-0374,55.2,0.0,accuracy_match
scaning rank and alpha,5,wide,ucf101,1,singlora,4,,,,76.26,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a2.log,DATA-0442,76.26,0.0,accuracy_match
scaning rank and alpha,6,wide,fgvc,1,singlora,4,,,,25.71,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a8.log,DATA-0399,25.71,0.0,accuracy_match
scaning rank and alpha,6,wide,eurosat,1,singlora,4,,,,63.19,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a8.log,DATA-0387,63.19,0.0,accuracy_match
scaning rank and alpha,6,wide,food101,1,singlora,4,,,,81.53,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a8.log,DATA-0410,81.53,0.0,accuracy_match
scaning rank and alpha,6,wide,oxford_pets,1,singlora,4,,,,88.17,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a8.log,DATA-0432,88.17,0.0,accuracy_match
